source_file,part_id,dimension_id,nominal_value,unit,measured_feature,tolerance_type,plus,minus,lower_limit,upper_limit,confidence_score,source_page,requires_human_review
Data\5377631-01-Rare_case.pdf,5377631-01,D21,1.0,PITCH,Top of first coil recessed from surface,limit,,,1.0,1.5,0.9299999999999999,7,False
Data\5377631-01-Rare_case.pdf,5377631-01,D22,0.3125,inch,Nominal thread size,missing,,,,,0.79985,7,False
Data\5377631-01-Rare_case.pdf,5377631-01,D23,0.3395,inch,Thread Pitch Diameter,limit,,,0.3395,0.3421,0.986,7,False
Data\5377631-01-Rare_case.pdf,5377631-01,D24,0.322,inch,Thread Minor Diameter,limit,,,0.322,0.329,0.986,7,False
Data\5377631-01-Rare_case.pdf,5377631-01,D25,9.144,inch,Chamfer Diameter,limit,,,9.144,10.16,0.986,7,False
Data\5377631-01-Rare_case.pdf,5377631-01,D26,0.2,inch,Chamfer radial distance,unilateral,,0.0,,,0.986,7,False
Data\5377631-01-Rare_case.pdf,5377631-01,D1,49.574,missing,linear distance from datum C,missing,,,,,0.7819999999999999,8,False
Data\5377631-01-Rare_case.pdf,5377631-01,D2,33.868,degree,angular position,missing,,,,,0.7819999999999999,8,False
Data\5377631-01-Rare_case.pdf,5377631-01,D3,25.949,degree,angular position,missing,,,,,0.7819999999999999,8,False
Data\5377631-01-Rare_case.pdf,5377631-01,D4,7.919,degree,angular width (reference),missing,,,,,0.7819999999999999,8,False
Data\5377631-01-Rare_case.pdf,5377631-01,D5,9.725,degree,angular width (reference),missing,,,,,0.7819999999999999,8,False
Data\5377631-01-Rare_case.pdf,5377631-01,D6,335.784,degree,angular position from Datum E,missing,,,,,0.7819999999999999,8,False
Data\5377631-01-Rare_case.pdf,5377631-01,D7,326.059,degree,angular position from Datum E,missing,,,,,0.7819999999999999,8,False
Data\5377631-01-Rare_case.pdf,5377631-01,D8,273.868,degree,angular position from Datum E,missing,,,,,0.7819999999999999,8,False
Data\5377631-01-Rare_case.pdf,5377631-01,D9,265.949,degree,angular position from Datum E,missing,,,,,0.7819999999999999,8,False
Data\5377631-01-Rare_case.pdf,5377631-01,D10,213.868,degree,angular position from Datum E,missing,,,,,0.7819999999999999,8,False
Data\5377631-01-Rare_case.pdf,5377631-01,D11,205.949,degree,angular position from Datum E,missing,,,,,0.7819999999999999,8,False
Data\5377631-01-Rare_case.pdf,5377631-01,D12,153.868,degree,angular position from Datum E,missing,,,,,0.7819999999999999,8,False
Data\5377631-01-Rare_case.pdf,5377631-01,D13,145.949,degree,angular position from Datum E,missing,,,,,0.7819999999999999,8,False
Data\5377631-01-Rare_case.pdf,5377631-01,D14,93.868,degree,angular position from Datum E,missing,,,,,0.7819999999999999,8,False
Data\5377631-01-Rare_case.pdf,5377631-01,D15,85.949,degree,angular position from Datum E,missing,,,,,0.7819999999999999,8,False
Data\5377631-01-Rare_case.pdf,5377631-01,D1,18.9,mm,Radius,missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D2,455.29,mm,Reference Radius,missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D3,828.78,mm,Reference Diameter,missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D4,432.86,mm,Radius from Axis A,missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D5,70.67,mm,Linear Dimension,missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D6,20.27,mm,Linear Dimension,missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D7,32.78,mm,Linear Dimension,missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D8,415.198,mm,Reference Radius from Axis A,missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D9,405.29,mm,Reference Radius from Axis A,missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D10,50.0,mm,Corner Radius (CR50),missing,,,,,0.7224999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D11,419.69,mm,Linear Dimension from Axis A (Both Sides),bilateral,0.1,0.1,,,0.986,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D12,27.04,mm,Reference Length,missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D13,16.33,mm,Reference Length,missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D14,7.54,mm,Minimum Length,unilateral,,0.0,,,0.986,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D15,13.72,mm,Minimum Length,unilateral,,0.0,,,0.986,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D16,12.72,mm,Minimum Length,unilateral,,0.0,,,0.986,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D17,7.54,mm,Minimum Length,unilateral,,0.0,,,0.986,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D18,16.33,mm,Reference Length,missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D19,26.04,mm,Reference Length,missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D20,90.0,deg,Angle (Both Sides),missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D21,3.06,deg,Angle,missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D22,13.32,mm,Reference Length,missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D23,9.3,mm,Maximum Incomplete Thread Length,unilateral,0.0,,,,0.986,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D24,7.37,mm,Minimum Full Thread Length,unilateral,,0.0,,,0.986,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D25,7.0,mm,Radius (Typical),bilateral,0.13,0.13,,,0.986,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D26,25.9,mm,Linear Dimension (Both Sides),missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D27,12.7,mm,"Radius (Both Sides, Typical)",missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D28,4.78,mm,Linear Dimension,bilateral,0.2,0.2,,,0.986,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D29,6.477,mm,Minimum Length,unilateral,,0.0,,,0.986,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D30,29.01,mm,Reference Length,missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D31,7.87,mm,Minimum Length,unilateral,,0.0,,,0.986,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D32,28.93,mm,Minimum Length,unilateral,,0.0,,,0.986,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D33,41.7,mm,Linear Dimension (Both Sides),missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D34,421.98,mm,Reference Radius from Axis A,missing,,,,,0.7819999999999999,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D35,9.32,mm,Maximum Incomplete Thread Length,unilateral,0.0,,,,0.986,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D36,0.2743,inch,Thread Pitch Diameter,limit,0.0011,0.0011,,,0.4105,9,True
Data\5377631-01-Rare_case.pdf,5377631-01,D37,0.2615,inch,Thread Minor Diameter,limit,0.0035,0.0035,,,0.4105,9,True
Data\5377631-01-Rare_case.pdf,5377631-01,D38,120.0,deg,Chamfer Angle,bilateral,5.0,5.0,,,0.986,9,False
Data\5377631-01-Rare_case.pdf,5377631-01,D39,7.75,mm,Chamfer Diameter,limit,0.38,0.38,,,0.4105,9,True
Data\5377631-01-Rare_case.pdf,5377631-01,D1,121.0,mm,Overall length,limit,,,,,0.4105,10,True
Data\5377631-01-Rare_case.pdf,5377631-01,D2,96.0,mm,Length segment,limit,,,,,0.4105,10,True
Data\5377631-01-Rare_case.pdf,5377631-01,D3,25.0,mm,Length segment (reference),missing,,,,,0.7819999999999999,10,False
Data\5377631-01-Rare_case.pdf,5377631-01,D4,40.0,mm,Length segment,limit,,,,,0.4105,10,True
Data\5377631-01-Rare_case.pdf,5377631-01,D5,56.0,mm,Length segment (reference),missing,,,,,0.7819999999999999,10,False
Data\5377631-01-Rare_case.pdf,5377631-01,D6,20.0,mm,Height/thickness,limit,,,,,0.4105,10,True
Data\5377631-01-Rare_case.pdf,5377631-01,D7,44.0,mm,Length segment (reference),missing,,,,,0.7819999999999999,10,False
Data\5377631-01-Rare_case.pdf,5377631-01,D8,64.0,mm,Overall length,limit,,,,,0.4105,10,True
Data\5377631-01-Rare_case.pdf,5377631-01,D9,121.0,mm,Length from Datum D (reference),missing,,,,,0.7819999999999999,10,False
Data\5377631-01-Rare_case.pdf,5377631-01,D10,96.0,mm,Length from Datum D (reference),missing,,,,,0.7819999999999999,10,False
Data\5377631-01-Rare_case.pdf,5377631-01,D11,40.0,mm,Length from Datum D (reference),missing,,,,,0.7819999999999999,10,False
Data\5377631-01-Rare_case.pdf,5377631-01,D12,46.0,mm,Vertical length,limit,,,,,0.4105,10,True
Data\5377631-01-Rare_case.pdf,5377631-01,D13,57.0,mm,Vertical length,limit,,,,,0.4105,10,True
Data\5377631-01-Rare_case.pdf,5377631-01,D14,57.0,mm,Vertical length,limit,,,,,0.4105,10,True
Data\5377631-01-Rare_case.pdf,5377631-01,D15,54.0,mm,Vertical length,limit,,,,,0.4105,10,True
Data\5377631-01-Rare_case.pdf,5377631-01,D16,46.0,mm,Vertical length,limit,,,,,0.4105,10,True
Data\5377631-01-Rare_case.pdf,5377631-01,D17,12.0,mm,Hole diameter,limit,,,,,0.407,10,True
Data\5377631-01-Rare_case.pdf,5377631-01,D18,12.0,mm,Hole diameter,limit,,,,,0.407,10,True
Data\5377631-01-Rare_case.pdf,5377631-01,D19,12.0,mm,Hole diameter,limit,,,,,0.407,10,True
Data\5377631-01-Rare_case.pdf,5377631-01,D20,0.2,mm,Brake edge dimension,limit,,,,,0.40349999999999997,10,True
Data\5377631-01-Rare_case.pdf,5377631-01,D21,3.0,mm,Radius,limit,,,,,0.40349999999999997,10,True
Data\5377631-01-Rare_case.pdf,5377631-01,D22,20.0,mm,Length segment (reference) in View EE,missing,,,,,0.7819999999999999,10,False
Data\5377631-01-Rare_case.pdf,5377631-01,D23,64.0,mm,Length segment (reference) in View EE,missing,,,,,0.7819999999999999,10,False
Data\5377631-01-Rare_case.pdf,drawing_part,LA-HL-01,0.95,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LA-HL-05,19.55,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LA-HL-10,43.55,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LA-HL-15,67.55,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LA-HL-20,91.55,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LA-HL-25,115.55,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LA-HL-30,139.55,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LA-HL-35,163.55,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LA-HL-40,187.55,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LA-HL-45,211.55,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LA-HL-50,235.55,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LA-HL-55,259.55,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LA-HL-60,283.55,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LA-HL-65,307.55,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LA-HL-70,331.55,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LA-HL-75,355.55,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LC-HL-01,0.0,°,angular position of hole,missing,,,,,0.4075,11,True
Data\5377631-01-Rare_case.pdf,drawing_part,LC-HL-05,18.0,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LC-HL-10,48.0,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LC-HL-15,68.0,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LC-HL-20,84.7,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LC-HL-25,112.0,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LC-HL-30,139.0,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LC-HL-35,167.0,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LC-HL-40,184.0,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LC-HL-45,218.0,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LC-HL-50,236.0,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LC-HL-55,258.0,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LC-HL-60,278.0,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LC-HL-65,300.0,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LC-HL-70,318.0,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377631-01-Rare_case.pdf,drawing_part,LC-HL-77,356.0,°,angular position of hole,missing,,,,,0.7819999999999999,11,False
Data\5377632-R10AS.pdf,Component,D1,868.83,mm,PCD of DF holes,missing,,,,,0.7819999999999999,4,False
Data\5377632-R10AS.pdf,Component,D2,343.55,degrees,Angular position (reference) from Datum C,missing,,,,,0.7819999999999999,4,False
Data\5377632-R10AS.pdf,Component,D3,17.15,degrees,Angular position (reference) from Datum C,missing,,,,,0.7819999999999999,4,False
Data\5377632-R10AS.pdf,Component,D4,4.5,mm,Slot width in VIEW DE,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D5,434.415,mm,Radius of curvature in VIEW DE,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D6,7.55,degrees,Angular position (reference) from Datum C,missing,,,,,0.7819999999999999,4,False
Data\5377632-R10AS.pdf,Component,D7,4.5,mm,Slot width in VIEW CL,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D8,434.415,mm,Radius of curvature in VIEW CL,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D9,3.76,mm,Feature height (reference) in SECTION DA-DA,missing,,,,,0.7819999999999999,4,False
Data\5377632-R10AS.pdf,Component,D10,0.76,mm,Feature height in SECTION DA-DA,bilateral,0.1,0.1,,,0.986,4,False
Data\5377632-R10AS.pdf,Component,D11,0.32,mm,Feature radius in SECTION DA-DA,bilateral,0.19,0.19,,,0.986,4,False
Data\5377632-R10AS.pdf,Component,D12,1.87,mm,Feature height (reference) in SECTION DC-DC,missing,,,,,0.7819999999999999,4,False
Data\5377632-R10AS.pdf,Component,D13,10.3,mm,Hole diameter in SECTION DC-DC,bilateral,0.1,0.1,,,0.986,4,False
Data\5377632-R10AS.pdf,Component,D14,5.33,mm,Hole diameter in SECTION DC-DC,bilateral,0.1,0.1,,,0.986,4,False
Data\5377632-R10AS.pdf,Component,D15,100.0,degrees,Angle in SECTION DC-DC,bilateral,1.0,1.0,,,0.986,4,False
Data\5377632-R10AS.pdf,Component,D16,17.15,degrees,DB angular position from Table 6,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D17,55.55,degrees,DB angular position from Table 6,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D18,98.75,degrees,DB angular position from Table 6,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D19,141.95,degrees,DB angular position from Table 6,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D20,185.15,degrees,DB angular position from Table 6,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D21,228.35,degrees,DB angular position from Table 6,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D22,271.55,degrees,DB angular position from Table 6,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D23,309.95,degrees,DB angular position from Table 6,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D24,343.55,degrees,DB angular position from Table 6,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D25,21.95,degrees,DD angular position from Table 7,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D26,69.95,degrees,DD angular position from Table 7,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D27,113.15,degrees,DD angular position from Table 7,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D28,156.35,degrees,DD angular position from Table 7,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D29,199.55,degrees,DD angular position from Table 7,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D30,242.75,degrees,DD angular position from Table 7,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D31,285.95,degrees,DD angular position from Table 7,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D32,333.95,degrees,DD angular position from Table 7,missing,,,,,0.75225,4,False
Data\5377632-R10AS.pdf,Component,D1,54.1,mm,overall length reference,missing,,,,,0.7819999999999999,2,False
Data\5377632-R10AS.pdf,Component,D2,8.76,mm,length,bilateral,0.13,0.13,,,0.986,2,False
Data\5377632-R10AS.pdf,Component,D3,1.6,mm,width/length,missing,,,,,0.75225,2,False
Data\5377632-R10AS.pdf,Component,D4,3.76,mm,length,bilateral,0.05,0.05,,,0.986,2,False
Data\5377632-R10AS.pdf,Component,D5,6.97,mm,length,bilateral,0.13,0.13,,,0.986,2,False
Data\5377632-R10AS.pdf,Component,D6,7.76,mm,length reference,missing,,,,,0.7819999999999999,2,False
Data\5377632-R10AS.pdf,Component,D7,0.5,mm,radius,missing,,,,,0.75225,2,False
Data\5377632-R10AS.pdf,Component,D8,1.57,mm,radius,bilateral,0.33,0.33,,,0.986,2,False
Data\5377632-R10AS.pdf,Component,D9,1.02,mm,chamfer length,missing,,,,,0.75225,2,False
Data\5377632-R10AS.pdf,Component,D10,0.76,mm,radius,bilateral,0.13,0.13,,,0.986,2,False
Data\5377632-R10AS.pdf,Component,D11,1.27,mm,chamfer length,missing,,,,,0.75225,2,False
Data\5377632-R10AS.pdf,Component,D12,3.18,mm,length,bilateral,0.41,0.41,,,0.986,2,False
Data\5377632-R10AS.pdf,Component,D13,2.16,mm,chamfer length,missing,,,,,0.75225,2,False
Data\5377632-R10AS.pdf,Component,D14,3.0,mm,maximum dimension,limit,,,,,0.39999999999999997,2,True
Data\5377632-R10AS.pdf,Component,D15,832.268,mm,diameter,bilateral,0.05,0.05,,,0.986,2,False
Data\5377632-R10AS.pdf,Component,D16,832.268,mm,diameter,bilateral,0.1,0.05,,,0.986,2,False
Data\5377632-R10AS.pdf,Component,D17,827.11,mm,diameter,bilateral,0.05,0.05,,,0.986,2,False
Data\5377632-R10AS.pdf,Component,D18,827.159,mm,diameter,bilateral,0.15,0.05,,,0.986,2,False
Data\5377632-R10AS.pdf,Component,D19,807.23,mm,diameter,missing,,,,,0.75225,2,False
Data\5377632-R10AS.pdf,Component,D20,815.798,mm,diameter,missing,,,,,0.75225,2,False
Data\5377632-R10AS.pdf,Component,D21,2.035,°,angle,missing,,,,,0.7819999999999999,2,False
Data\5377632-R10AS.pdf,Component,D22,812.951,mm,diameter,missing,,,,,0.75225,2,False
Data\5377632-R10AS.pdf,Component,D23,3.175,mm,radius,missing,,,,,0.75225,2,False
Data\5377632-R10AS.pdf,Component,D24,9.53,mm,length reference,missing,,,,,0.7819999999999999,2,False
Data\5377632-R10AS.pdf,Component,D25,811.355,mm,diameter,missing,,,,,0.75225,2,False
Data\5377632-R10AS.pdf,Component,D26,45.0,°,angle,missing,,,,,0.7819999999999999,2,False
Data\5377632-R10AS.pdf,Component,D27,12.17,mm,length,missing,,,,,0.75225,2,False
Data\5377632-R10AS.pdf,Component,D28,6.71,mm,length,missing,,,,,0.75225,2,False
Data\5377632-R10AS.pdf,Component,D29,14.61,mm,length reference,missing,,,,,0.7819999999999999,2,False
Data\5377632-R10AS.pdf,Component,D30,14.61,mm,length,bilateral,0.05,0.05,,,0.986,2,False
Data\5377632-R10AS.pdf,Component,D31,54.1,mm,length,bilateral,0.05,0.13,,,0.986,2,False
Data\5377632-R10AS.pdf,Component,D32,49.22,mm,length,missing,,,,,0.75225,2,False
Data\5377632-R10AS.pdf,Component,D33,3.18,mm,radius,missing,,,,,0.75225,2,False
Data\5377632-R10AS.pdf,Component,D34,2.68,mm,length,bilateral,0.13,0.13,,,0.986,2,False
Data\5377632-R10AS.pdf,Component,D35,409.49,mm,radius reference,missing,,,,,0.7819999999999999,2,False
Data\5377632-R10AS.pdf,Component,D36,2.0,°,angle,missing,,,,,0.7819999999999999,2,False
Data\5377632-R10AS.pdf,Component,D37,5.626,°,angle,missing,,,,,0.7819999999999999,2,False
Data\5377632-R10AS.pdf,Component,D38,825.14,mm,diameter,missing,,,,,0.75225,2,False
